Gene	Predict	Prob
chr1:14675450-14746469	1	1.0
chr3:46616025-46623947	1	1.0
chr6_mann_hap4:2003922-2006857	1	1.0
chr6_mann_hap4:1942723-1962670	1	1.0
chr6_mann_hap4:1942723-1960520	1	1.0
chr6_mann_hap4:1887291-1907371	1	1.0
chr17:34105509-34122645	1	1.0
chr11:747464-765012	1	1.0
chr6_mann_hap4:1060102-1065926	1	1.0
chr6_dbb_hap3:4540757-4548491	1	1.0
chr4:6322305-6422845	1	1.0
chr6_mann_hap4:873029-898992	1	1.0
chr3:48264985-48266975	1	1.0
chr3:48333807-48342901	1	1.0
chr3:48333807-48343175	1	1.0
chr5:140201198-140391931	1	1.0
chr11:77774907-77779397	1	1.0
chr11:77779393-77790908	1	1.0
chr10:6368507-6377943	1	1.0
chr6:138409642-138428556	1	1.0
chr11:110100166-110167437	1	1.0
chr3:185360919-185538919	1	1.0
chr11:108253482-108338256	1	1.0
chr10:61410522-61469649	1	1.0
chr10:61410522-61469837	1	1.0
chr16:47111614-47177856	1	1.0
chrX:153880251-153881853	1	1.0
chr3:185360918-185542830	1	1.0
chr10:62538089-62546827	1	1.0
chr16:88704980-88706876	1	1.0
chr10:62538089-62554611	1	1.0
chr3:185360918-185538930	1	1.0
chr10:71077937-71161637	1	1.0
chr3:160394948-160396235	1	1.0
chr16:51051669-51069688	1	1.0
chr16:89786776-89806312	1	1.0
chr3:146303625-146324003	1	1.0
chr16:31579088-31580845	1	1.0
chrX:153626718-153630673	1	1.0
chr3:139076249-139108489	1	1.0
chr10:71962591-71993185	1	1.0
chr11:113930433-114127487	1	1.0
chr6:167786578-167797998	1	1.0
chr3:142315235-142432505	1	1.0
chr3:142536716-142607925	1	1.0
chr11:3696249-3818784	1	1.0
chrX:153448085-153461637	1	1.0
chrX:153448085-153462352	1	1.0
chrX:153485203-153498755	1	1.0
chr16:90168672-90244014	1	1.0
chr1:1682671-1711470	1	1.0
chr1:1682671-1710255	1	1.0
chr1:1682671-1690081	1	1.0
chr11:113603909-113644414	1	1.0
chr3:160939078-160969795	1	1.0
chr3:164431883-164549268	1	1.0
chr3:184474177-184490943	1	1.0
chr10:63809116-63856703	1	1.0
chr1:910578-916553	1	1.0
chr16:69151913-69166491	1	1.0
chr16:69151913-69166062	1	1.0
chr5:149237516-149324356	1	1.0
chr16:69151906-69166062	1	1.0
chr5:149546341-149564121	1	1.0
chr6:146348843-146758736	1	1.0
chrY:26764151-26785352	1	1.0
chr3:178136989-178175093	1	1.0
chr10:70661071-70706603	1	1.0
chr6:144261437-144385736	1	1.0
chr6:144261437-144376399	1	1.0
chr6:144261437-144329553	1	1.0
chr6:144261437-144329396	1	1.0
chr6:144261437-144286615	1	1.0
chr1:910578-917473	1	1.0
chr5:150409504-150444692	1	1.0
chrY:7567398-7569288	1	1.0
chr3:169510791-169530692	1	1.0
chr16:75262079-75301905	1	1.0
chr16:75262079-75285522	1	1.0
chr16:75262079-75282049	1	1.0
chr16:56623440-56624997	1	1.0
chr11:102188215-102210134	1	1.0
chr16:72816786-73082027	1	1.0
chr16:71929434-71965099	1	1.0
chr16:70280682-70285843	1	1.0
chr5:150409504-150460645	1	1.0
chr16:71444344-71460367	1	1.0
chr3:170177337-170303864	1	1.0
chr11:95502117-95522946	1	1.0
chrY:2709643-2735308	1	1.0
chrY:2803422-2850547	1	1.0
chr10:50821154-50873150	1	1.0
chr17:1247834-1303556	1	1.0
chr6_cox_hap2:2597281-2622591	1	1.0
chr6_cox_hap2:2051270-2071346	1	1.0
chr11:118764101-118766980	1	1.0
chr10:46173964-46194828	1	1.0
chr6_cox_hap2:1480505-1541072	1	1.0
chr1:6784805-6790072	1	1.0
chr5:142125165-142140558	1	1.0
chr3:127794653-127797899	1	1.0
chr16:30434936-30441351	1	1.0
chr17:4534214-4544973	1	1.0
chr10:46657135-46675788	1	1.0
chr10:46897641-46939145	1	1.0
chr6_cox_hap2:1275793-1281464	1	1.0
chr17:4487824-4511614	1	1.0
chr17:4172512-4269969	1	1.0
chr3:194129272-194207731	1	1.0
chr11:4928600-4929538	1	1.0
chr3:125493557-125516796	1	1.0
chr3:123632274-123680076	1	1.0
chr3:138663066-138665979	1	1.0
chr6_cox_hap2:2106704-2124499	1	1.0
chr16:30204251-30204868	1	1.0
chr16:30204251-30205627	1	1.0
chr6_cox_hap2:2593704-2595056	1	1.0
chr10:44282860-44285865	1	1.0
chr3:120552287-120555204	1	1.0
chr17:5322961-5336340	1	1.0
chr11:5322244-5323176	1	1.0
chr17:5322961-5332985	1	1.0
chr6_cox_hap2:2167899-2170834	1	1.0
chr6:130465461-130544096	1	1.0
chrX:134812381-134819809	1	1.0
chrX:134847386-134857006	1	1.0
chr6:130465461-130687013	1	1.0
chr6_cox_hap2:2106704-2126649	1	1.0
chr3:122627929-122746610	1	1.0
chr3:129149787-129159022	1	1.0
chr11:118175445-118186888	1	1.0
chrX:145891302-145891929	1	1.0
chr6_cox_hap2:1088824-1119770	1	1.0
chr17:1367480-1395980	1	1.0
chr10:49364606-49482739	1	1.0
chr3:136676825-136729926	1	1.0
chr6_apd_hap1:1967472-1970407	1	1.0
chr17:1367480-1394973	1	1.0
chr3:137717658-137752491	1	1.0
chr6:134750168-134800035	1	1.0
chr17:1367480-1389054	1	1.0
chr10:50222281-50323567	1	1.0
chr6:170615810-170716159	1	1.0
chr6:170604409-170716159	1	1.0
chr1:2407728-2436971	1	1.0
chr17:1367480-1388695	1	1.0
chr10:50504328-50506938	1	1.0
chrX:152599611-152618384	1	1.0
chr17:1549445-1553160	1	1.0
chr10:49218159-49239658	1	1.0
chr6_apd_hap1:2868772-2871404	1	1.0
chr3:194115550-194119995	1	1.0
chr17:3572017-3572963	1	1.0
chr5:145718402-145721291	1	1.0
chrX:148958633-149008599	1	1.0
chr6_cox_hap2:1088814-1119722	1	1.0
chr6_cox_hap2:1088814-1114815	1	1.0
chrX:149861435-149933576	1	1.0
chr10:47379720-47421238	1	1.0
chr3:193310933-193415600	1	1.0
chr11:117389090-117688229	1	1.0
chr6_cox_hap2:522618-563332	1	1.0
chr17:3019887-3020751	1	1.0
chr6_cox_hap2:60516-77279	1	1.0
chr11:117049459-117068158	1	1.0
chr10:48844036-48862688	1	1.0
chr6_mcf_hap5:2464502-2489814	1	1.0
chr1:104198138-104207176	1	1.0
chr4:36007026-36245561	1	1.0
chr17:73201531-73231854	1	1.0
chr20:61147660-61167971	1	1.0
chr12:50794932-50873787	1	1.0
chr7:2281857-2290780	1	1.0
chr20:62724041-62731996	1	1.0
chr15:91428276-91439006	1	1.0
chr12:49740671-49747473	1	1.0
chr17:66031851-66042970	1	1.0
chr15:91478116-91497323	1	1.0
chr21:29420733-29509928	1	1.0
chr21:30376705-30391670	1	1.0
chr7:419391-422845	1	1.0
chr17:62745780-62778117	1	1.0
chr21:31768349-31769138	1	1.0
chr5:127301576-127418867	1	1.0
chr21:37258743-37260725	1	1.0
chr20:60790016-60795334	1	1.0
chr20:60711789-60718450	1	1.0
chr4:73920413-73935476	1	1.0
chr20:58179595-58422766	1	1.0
chr7:7397506-7575504	1	1.0
chr4:75230862-75254464	1	1.0
chr20:57556311-57570168	1	1.0
chr15:89010939-89015856	1	1.0
chr20:57603733-57617901	1	1.0
chr6:58246159-58287724	1	1.0
chr20:58438627-58508692	1	1.0
chr20:58630980-58648008	1	1.0
chr15:89128802-89147834	1	1.0
chr5:124828954-124937920	1	1.0
chr20:58630980-58632989	1	1.0
chr1:225589204-225615740	1	1.0
chr1:225589204-225616557	1	1.0
chr17:72462773-72480933	1	1.0
chr15:100267611-100273642	1	1.0
chr12:45566817-45609789	1	1.0
chr5:131396348-131398897	1	1.0
chr6_qbl_hap6:4491674-4499405	1	1.0
chr12:26348269-26387708	1	1.0
chr1:237167403-237167741	1	1.0
chr6_ssto_hap7:344678-385401	1	1.0
chr12:25652786-25706217	1	1.0
chr1:243219616-243265046	1	1.0
chr22:38620486-38620727	1	1.0
chr17:48358942-48365216	1	1.0
chr6_ssto_hap7:1298115-1359409	1	1.0
chr6_qbl_hap6:4491674-4498959	1	1.0
chr6:76017806-76203516	1	1.0
chr1:246729639-246811544	1	1.0
chr17:46839596-46894591	1	1.0
chr17:46839596-46894452	1	1.0
chr1:23707402-23751241	1	1.0
chr6_ssto_hap7:1097355-1103140	1	1.0
chr5:131993865-131996802	1	1.0
chr17:58042457-58074333	1	1.0
chr6_ssto_hap7:2769772-2770951	1	1.0
chr21:45670696-45671404	1	1.0
chr17:58039724-58096413	1	1.0
chr21:45977673-45978678	1	1.0
chr4:68919226-68938951	1	1.0
chr1:24829326-24867530	1	1.0
chr4:66535679-66559104	1	1.0
chr22:23880289-23889493	1	1.0
chr17:52978213-53039317	1	1.0
chr6_ssto_hap7:1926930-1946878	1	1.0
chr6_ssto_hap7:1871497-1891576	1	1.0
chr4:59879291-59912677	1	1.0
chr22:31277668-31303811	1	1.0
chrX:52825184-52826467	1	1.0
chr12:27485769-27578746	1	1.0
chr6:58246159-58263207	1	1.0
chr12:52478530-52486069	1	1.0
chr6:76630831-76782379	1	1.0
chr12:52478530-52502103	1	1.0
chr11:65222757-65224342	1	1.0
chr7:28220076-28280996	1	1.0
chr1:212537816-212588243	1	1.0
chrX:46937842-46952712	1	1.0
chr7:27282421-27287449	1	1.0
chr12:53900472-54020166	1	1.0
chr7:27202057-27219880	1	1.0
chr17:77681075-77686081	1	1.0
chr7:27202057-27205156	1	1.0
chr12:53900472-53901268	1	1.0
chr15:78799919-78828987	1	1.0
chrX:47518232-47519510	1	1.0
chrX:47566590-47596027	1	1.0
chr15:78832786-78844754	1	1.0
chr6:53883714-54131078	1	1.0
chr4:79892902-80229953	1	1.0
chr20:37590987-37668364	1	1.0
chr1:211649864-211666259	1	1.0
chr20:31446729-31549415	1	1.0
chr5:114539711-114598574	1	1.0
chr20:30053309-30060816	1	1.0
chr10:91137813-91144962	1	1.0
chr20:30467620-30532762	1	1.0
chrX:39910506-39957211	1	1.0
chrX:39910506-40036530	1	1.0
chr6:52442096-52448791	1	1.0
chr20:35757224-35807951	1	1.0
chr1:207974863-207996048	1	1.0
chr20:33866721-33872575	1	1.0
chr20:34213953-34241831	1	1.0
chr5:115140430-115152356	1	1.0
chr1:209929398-209955655	1	1.0
chr20:35521096-35580111	1	1.0
chr17:76480992-76499138	1	1.0
chr1:213029946-213031480	1	1.0
chr20:43538701-43567957	1	1.0
chr4:75858326-75975323	1	1.0
chr15:85144240-85159842	1	1.0
chr1:28052472-28089627	1	1.0
chr7:20875050-21061771	1	1.0
chr5:119799973-120023025	1	1.0
chr1:220439521-220441057	1	1.0
chr12:52880960-52887041	1	1.0
chr20:54944445-54967393	1	1.0
chr15:85144240-85150116	1	1.0
chr1:27705666-27709823	1	1.0
chr10:88985205-88994733	1	1.0
chr7:12610346-12699806	1	1.0
chrX:48830134-48858675	1	1.0
chr1:222817645-222841354	1	1.0
chr20:54944446-54967271	1	1.0
chrX:48684923-48688279	1	1.0
chr11:65633912-65640271	1	1.0
chr15:79271231-79278268	1	1.0
chr1:218066242-218094146	1	1.0
chr15:79603454-79615182	1	1.0
chr11:65222757-65234466	1	1.0
chr6:55618451-55740388	1	1.0
chr15:79603454-79677061	1	1.0
chr20:44518783-44527458	1	1.0
chr4:76439683-76472532	1	1.0
chr1:28526790-28559540	1	1.0
chr4:76439683-76455236	1	1.0
chr20:48740274-48770335	1	1.0
chr7:23286394-23314727	1	1.0
chr7:22893859-22901055	1	1.0
chr1:219608500-219730666	1	1.0
chr5:118406782-118584822	1	1.0
chr5:118406782-118584824	1	1.0
chr17:46839593-46871686	1	1.0
chr17:60019966-60142639	1	1.0
chrX:70327257-70331481	1	1.0
chr1:19609067-19615264	1	1.0
chr5:137136882-137146439	1	1.0
chr6_mcf_hap5:4733175-4740909	1	1.0
chr6_qbl_hap6:2378395-2403713	1	1.0
chr12:14538215-14655864	1	1.0
chr16:2570372-2581418	1	1.0
chr6_mcf_hap5:4733175-4740463	1	1.0
chr3:10028577-10048687	1	1.0
chr6:86317502-86352640	1	1.0
chr1:248604418-248605434	1	1.0
chr10:5406929-5416655	1	1.0
chr16:2570372-2580955	1	1.0
chr6_qbl_hap6:2847694-2850328	1	1.0
chr10:82116537-82127829	1	1.0
chr6_qbl_hap6:1060485-1066156	1	1.0
chr10:81601114-81610634	1	1.0
chr6_qbl_hap6:2876652-2878433	1	1.0
chr10:81462983-81472513	1	1.0
chr10:81451256-81586350	1	1.0
chr16:4545820-4560348	1	1.0
chr3:7561428-7576971	1	1.0
chr12:15699545-15751265	1	1.0
chr5:172483355-172566285	1	1.0
chr12:9392599-9415473	1	1.0
chr12:9392599-9395645	1	1.0
chr16:2198626-2204162	1	1.0
chr6:86317502-86352604	1	1.0
chr3:15822941-15839486	1	1.0
chr11:7711154-7728024	1	1.0
chr6_qbl_hap6:1887558-1907505	1	1.0
chr12:10954131-10955226	1	1.0
chr6_qbl_hap6:873346-904292	1	1.0
chr6_qbl_hap6:873336-904244	1	1.0
chr12:10705978-10728287	1	1.0
chr12:10705978-10711393	1	1.0
chr10:852854-977645	1	1.0
chr4:40198651-40248587	1	1.0
chr17:41300384-41322420	1	1.0
chr3:15206869-15247466	1	1.0
chr16:3194292-3199947	1	1.0
chr6_qbl_hap6:1887558-1905355	1	1.0
chr12:10564914-10573194	1	1.0
chr6_qbl_hap6:2374818-2376170	1	1.0
chr4:41746099-41750742	1	1.0
chr6_qbl_hap6:1948759-1951694	1	1.0
chr3:11178924-11305243	1	1.0
chr17:42472650-42580774	1	1.0
chr17:42723732-42727717	1	1.0
chr6:86317502-86351169	1	1.0
chr17:42875816-42907655	1	1.0
chr12:13153376-13157764	1	1.0
chr12:10460469-10482207	1	1.0
chr17:42875816-42908179	1	1.0
chr12:10331631-10344403	1	1.0
chr10:5920050-5931860	1	1.0
chr12:11243886-11244912	1	1.0
chr16:5134301-5147821	1	1.0
chr6:76630831-76782395	1	1.0
chr12:21621844-21654569	1	1.0
chr17:46620017-46622393	1	1.0
chr12:8975217-9029383	1	1.0
chr22:42305540-42311099	1	1.0
chr12:21621844-21654603	1	1.0
chr22:42486937-42521354	1	1.0
chr5:138089511-138270723	1	1.0
chr12:20975482-21069843	1	1.0
chr5:172483355-172519333	1	1.0
chrX:72218227-72222695	1	1.0
chr6_qbl_hap6:3267147-3270501	1	1.0
chr10:135367404-135379138	1	1.0
chr3:31745705-31763078	1	1.0
chrX:73164159-73290217	1	1.0
chrX:71364034-71381600	1	1.0
chr5:138677543-138705406	1	1.0
chr17:45884738-45899160	1	1.0
chr22:46691040-46692557	1	1.0
chr6_mcf_hap5:2933757-2936387	1	1.0
chr5:137774746-137782654	1	1.0
chr6_mcf_hap5:1906340-1913354	1	0.9999998807907104
chr6:52362206-52441858	1	0.9999998807907104
chr3:186330849-186339107	1	0.9999998807907104
chr2:3605976-3609340	1	0.9999998807907104
chr2:3605977-3609340	1	0.9999998807907104
chr2:98262525-98264846	1	0.9999998807907104
chr8:9182561-9192590	1	0.9999998807907104
chr6:46620652-46645927	1	0.9999998807907104
chr5:17379015-17387419	1	0.9999998807907104
chr6:31867390-31869863	1	0.9999998807907104
chr6_mann_hap4:2015679-2033152	1	0.9999998807907104
chr20:32150171-32237837	1	0.9999998807907104
chr6_mann_hap4:2427346-2428698	1	0.9999998807907104
chr6_qbl_hap6:255923-259741	1	0.9999998807907104
chr7:23624335-23626146	1	0.9999998807907104
chr2:5950768-5952728	1	0.9999998807907104
chr11:89644579-89653576	1	0.9999998807907104
chr11:94277017-94283064	1	0.9999998807907104
chr20:23804406-23807366	1	0.9999998807907104
chr12:113536624-113573404	1	0.9999998807907104
chr6_mann_hap4:1872558-1879572	1	0.9999998807907104
chr2:241522167-241525733	1	0.9999998807907104
chr10:70042417-70092685	1	0.9999998807907104
chr2:101008322-101034130	1	0.9999998807907104
chr19:51293672-51298476	1	0.9999998807907104
chr4:26585546-26757835	1	0.9999998807907104
chr12:113536624-113573559	1	0.9999998807907104
chr12:122215660-122231594	1	0.9999998807907104
chr3:45524187-45551037	1	0.9999998807907104
chr12:113536624-113574044	1	0.9999998807907104
chr10:3146801-3178997	1	0.9999998807907104
chr3:141087346-141168632	1	0.9999998807907104
chr12:113736576-113772914	1	0.9999998807907104
chr12:56324946-56347807	1	0.9999998807907104
chr6_apd_hap1:255928-259785	1	0.9999998807907104
chr8:124025404-124038012	1	0.9999998807907104
chr11:94758422-94760760	1	0.9999998807907104
chr4:100333418-100356667	1	0.9999998807907104
chr7:32907784-32931372	1	0.9999998807907104
chr4:155661993-155674271	1	0.9999998807907104
chr12:54656399-54672846	1	0.9999998807907104
chr2:170501935-170550915	1	0.9999998807907104
chr11:96113699-96123076	1	0.9999998807907104
chr1:202909960-202927440	1	0.9999998807907104
chr4:152591661-152682159	1	0.9999998807907104
chr12:120532904-120554557	1	0.9999998807907104
chr11:71576555-71639493	1	0.9999998807907104
chr2:165754709-165812035	1	0.9999998807907104
chr14:23398818-23423901	1	0.9999998807907104
chr7:64957249-65019978	1	0.9999998807907104
chr20:8811832-8812040	1	0.9999998807907104
chr11:102582527-102595685	1	0.9999998807907104
chr11:102391239-102401478	1	0.9999998807907104
chr8:124025404-124054663	1	0.9999998807907104
chr12:130916192-131118465	1	0.9999998807907104
chr14:22101992-22103096	1	0.9999998807907104
chr20:42805457-42815828	1	0.9999998807907104
chr3:157813800-157823952	1	0.9999998807907104
chr20:35918672-35945663	1	0.9999998807907104
chr8:112111190-112248432	1	0.9999998807907104
chr8:6666041-6693046	1	0.9999998807907104
chr4:100333418-100356291	1	0.9999998807907104
chr11:94898677-94964366	1	0.9999998807907104
chr7:25692394-25702760	1	0.9999998807907104
chr6_mcf_hap5:3247273-3249746	1	0.9999998807907104
chr11:113558272-113577030	1	0.9999998807907104
chr11:85955426-85989852	1	0.9999998807907104
chr11:94898677-94965639	1	0.9999998807907104
chr6:160888218-160932156	1	0.9999998807907104
chr20:34742662-34820721	1	0.9999998807907104
chr20:5525085-5591652	1	0.9999998807907104
chr6:139012805-139018425	1	0.9999998807907104
chr11:108535796-108811653	1	0.9999998807907104
chr10:114133874-114188134	1	0.9999998807907104
chr10:68685794-68861309	1	0.9999998807907104
chr11:71576555-71639505	1	0.9999998807907104
chr11:70708895-70711220	1	0.9999998807907104
chr12:128115814-128121012	1	0.9999998807907104
chr10:113909623-113943523	1	0.9999998807907104
chr22:41763337-41795332	1	0.9999998807907104
chr4:109088681-109097586	1	0.9999998807907104
chr6:108882120-109005977	1	0.9999998807907104
chr10:104238986-104262469	1	0.9999998807907104
chr12:102122426-102133250	1	0.9999998807907104
chr8:38368352-38386180	1	0.9999998807907104
chr10:43168461-43187207	1	0.9999998807907104
chr12:102122426-102133240	1	0.9999998807907104
chr2:207139734-207179150	1	0.9999998807907104
chr3:58413357-58419579	1	0.9999998807907104
chr3:113666860-113682220	1	0.9999998807907104
chr3:58413357-58419566	1	0.9999998807907104
chr22:22890118-22901768	1	0.9999998807907104
chr2:209007297-209010882	1	0.9999998807907104
chr3:58413357-58419559	1	0.9999998807907104
chr6_dbb_hap3:1961244-1978717	1	0.9999998807907104
chr6_dbb_hap3:2376172-2377524	1	0.9999998807907104
chr11:62283374-62314278	1	0.9999998807907104
chr1:174969083-174981163	1	0.9999998807907104
chr6_qbl_hap6:3161182-3163657	1	0.9999998807907104
chr4:1160721-1166999	1	0.9999998807907104
chr11:120196008-120204395	1	0.9999998807907104
chr2:73957001-73964472	1	0.9999998807907104
chr4:1160721-1202750	1	0.9999998807907104
chr6:30667584-30685058	1	0.9999998807907104
chr21:44590346-44592920	1	0.9999998807907104
chr6:33267471-33281855	1	0.9999998807907104
chr21:41755010-41757285	1	0.9999998807907104
chr12:48728370-48744702	1	0.9999998807907104
chr8:58890917-58896685	1	0.9999998807907104
chr6_ssto_hap7:1856762-1863776	1	0.9999998807907104
chr2:47754676-47756303	1	0.9999998807907104
chr2:220144088-220151617	1	0.9999998807907104
chr10:30301733-30348515	1	0.9999998807907104
chr4:170907753-170924928	1	0.9999998807907104
chr4:170907753-170947546	1	0.9999998807907104
chr4:926248-952443	1	0.9999998807907104
chr4:1160721-1166371	1	0.9999998807907104
chr6:111981535-112194274	1	0.9999998807907104
chr22:41601316-41627275	1	0.9999998807907104
chr3:71724565-71802742	1	0.9999998807907104
chr3:71724565-71774553	1	0.9999998807907104
chr4:331603-378657	1	0.9999998807907104
chr6_dbb_hap3:255937-259755	1	0.9999998807907104
chr4:331603-355020	1	0.9999998807907104
chr10:30301733-30404423	1	0.9999998807907104
chr6_qbl_hap6:4499711-4514101	1	0.9999998807907104
chr11:62283374-62313298	1	0.9999998807907104
chr6:111981535-112081120	1	0.9999998807907104
chr6:111981535-112080334	1	0.9999998807907104
chr6_ssto_hap7:293503-297324	1	0.9999998807907104
chr2:64069014-64118696	1	0.9999998807907104
chr6_dbb_hap3:1818118-1825132	1	0.9999998807907104
chr2:70443804-70475925	1	0.9999998807907104
chr6:31079000-31080352	1	0.9999998807907104
chr2:71004442-71017775	1	0.9999998807907104
chr1:169337433-169357543	1	0.9999998807907104
chr11:62283374-62313136	1	0.9999998807907104
chr6_cox_hap2:3377144-3379617	1	0.9999998807907104
chr1:171750800-171766856	1	0.9999998807907104
chr21:32410478-32410795	1	0.9999998807907104
chr12:15066973-15091471	1	0.9999998807907104
chr8:95907996-96089041	1	0.9999998807907104
chr6:133065009-133079043	1	0.9999998807907104
chr2:228548479-228579340	1	0.9999998807907104
chr13:110801310-110959504	1	0.9999998807907104
chr6:42928492-42931618	1	0.9999998807907104
chr3:130064359-130203690	1	0.9999998807907104
chr10:18629638-18832486	1	0.9999998807907104
chr6_qbl_hap6:1817390-1824404	1	0.9999998807907104
chr2:86371055-86422893	1	0.9999998807907104
chr8:86727073-86728150	1	0.9999998807907104
chr8:86748527-86749604	1	0.9999998807907104
chr6:42989340-42997337	1	0.9999998807907104
chr6_cox_hap2:471328-475146	1	0.9999998807907104
chr11:128328656-128392205	1	0.9999998807907104
chr6:133065009-133079147	1	0.9999998807907104
chr2:11319885-11484762	1	0.9999998807907104
chr6:133065009-133084598	1	0.9999998807907104
chr7:92041864-92066628	1	0.9999998807907104
chr6:28952526-28956344	1	0.9999998807907104
chr2:7561392-7590381	1	0.9999998807907104
chr1:116935487-116961244	1	0.9999998807907104
chr2:7073215-7095132	1	0.9999998807907104
chr6_mann_hap4:255928-259746	1	0.9999998807907104
chr10:49364602-49383186	1	0.9999998807907104
chr12:52473488-52502039	1	0.9999998807907104
chr2:6789239-6790651	1	0.9999998807907104
chr10:49364602-49459800	1	0.9999998807907104
chr8:95907996-96070944	1	0.9999998807907104
chr3:129262057-129270310	1	0.9999998807907104
chr2:11319885-11485563	1	0.9999998807907104
chr21:31962424-31962716	1	0.9999998807907104
chr20:61669363-61685215	1	0.9999998807907104
chr6_cox_hap2:2179653-2197127	1	0.9999998807907104
chr12:49480439-49488584	1	0.9999998807907104
chr11:62760296-62783313	1	0.9999998807907104
chr2:74641304-74648746	1	0.9999998807907104
chr13:90201048-90216667	1	0.9999998807907104
chr11:62760296-62783317	1	0.9999998807907104
chr2:74781287-74784678	1	0.9999998807907104
chr6:72926644-73112847	1	0.9999998807907104
chr6_cox_hap2:2036535-2043549	1	0.9999998807907104
chr2:26785455-26802392	1	0.9999998807907104
chr1:228362271-228369958	1	0.9999998807907104
chr20:62289665-62327598	1	0.9999998807907104
chr3:128628716-128721095	1	0.9999998807907104
chr2:11888659-11967533	1	0.9999998807907104
chr6:30524486-30531500	1	0.9999998807907104
chr6_dbb_hap3:3152972-3155445	1	0.9999998807907104
chr10:105005644-105007773	1	0.9999998807907104
chr6:131907872-131949382	1	0.9999998807907104
chr20:61509090-61569304	1	0.9999998807907104
chr8:74206837-74237516	1	0.9999998807907104
chr2:24252217-24270261	1	0.9999998807907104
chr10:75910979-76469048	1	0.9999998807907104
chr20:60292562-60294804	1	0.9999998807907104
chr3:128628716-128722845	1	0.9999998807907104
chr2:228548479-228571372	1	0.9999998807907104
chr2:228548479-228571495	1	0.9999998807907104
chr20:26084052-26094677	1	0.9999998807907104
chr16:66648653-66730646	1	0.9999998807907104
chr16:30003642-30007417	1	0.9999998807907104
chrX:149007563-149025779	1	0.9999998807907104
chr1:10093016-10241296	1	0.9999998807907104
chr16:971033-984524	1	0.9999998807907104
chr5:168440232-168465003	1	0.9999998807907104
chrX:9935398-9936392	1	0.9999998807907104
chr16:90071273-90076529	1	0.9999998807907104
chr17:15879875-15903018	1	0.9999998807907104
chr15:95398592-95400293	1	0.9999998807907104
chr1:41154752-41157933	1	0.9999998807907104
chr18:54721790-54739350	1	0.9999998807907104
chr16:71963441-72033877	1	0.9999998807907104
chr1:27425300-27481616	1	0.9999998807907104
chr19:21832470-21841410	1	0.9999998807907104
chr14:95873604-95942172	1	0.9999998807907104
chr17:45772630-45789429	1	0.9999998807907104
chrX:16804555-16862642	1	0.9999998807907104
chr17:3468740-3499125	1	0.9999998807907104
